steam_id,pais,total_jogos,jogos_ids
76561199376616610,N/A,0,
76561197964472200,N/A,0,
76561197976787971,N/A,0,
76561197980861435,BR,0,
76561197983735353,BR,0,
76561197986832982,SE,0,
76561197989562453,N/A,0,
76561197994550644,BR,0,
76561197994967511,N/A,0,
76561198001002163,N/A,0,
76561198005953052,N/A,0,
76561198013329936,BR,0,
76561198013417533,N/A,0,
76561198013929435,N/A,0,
76561198014073645,N/A,0,
76561198021327055,N/A,0,
76561198026817149,N/A,0,
76561198030511893,N/A,0,
76561198030663193,N/A,0,
76561198035167201,BR,0,
76561198036298015,N/A,0,
76561198039173773,N/A,0,
76561198045075512,BR,0,
76561198046895835,BR,0,
76561198057427686,BR,0,
76561198058008240,BR,0,
76561198059936447,N/A,0,
76561198062047035,BR,0,
76561198062110896,N/A,0,
76561198063890806,N/A,0,
76561198064696034,N/A,0,
76561198065360446,N/A,0,
76561198068311670,N/A,0,
76561198071521392,N/A,0,
76561198072411821,N/A,0,
76561198074186280,N/A,0,
76561198074572785,BR,0,
76561198076355000,N/A,0,
76561198076478980,BR,0,
76561198076869983,BR,0,
76561198077320632,BR,0,
76561198078560447,BR,0,
76561198080331013,N/A,0,
76561198080564643,JP,0,
76561198080728691,N/A,0,
76561198080961415,N/A,0,
76561198081082349,N/A,0,
76561198081688579,N/A,0,
76561198082910966,N/A,0,
76561198084792725,N/A,0,
76561198085044233,N/A,0,
76561198085482666,N/A,0,
76561198086910137,BR,0,
76561198087557330,N/A,0,
76561198088795326,N/A,0,
76561198090049652,N/A,0,
76561198093131882,BR,0,
76561198093254125,BR,0,
76561198093405722,N/A,0,
76561198093520173,BR,0,
76561198093523297,PE,0,
76561198093957505,BR,0,
76561198096230533,BR,0,
76561198099569346,N/A,0,
76561198099900292,N/A,0,
76561198102375503,BR,0,
76561198103058907,N/A,0,
76561198106264620,N/A,0,
76561198109108408,N/A,0,
76561198109590699,BR,0,
76561198115140202,N/A,0,
76561198115801575,BR,0,
76561198119118630,N/A,0,
76561198119312512,N/A,0,
76561198138973589,N/A,0,
76561198143265851,N/A,0,
76561198145239955,BR,0,
76561198145981459,BR,0,
76561198153226953,N/A,0,
76561198153330164,N/A,0,
76561198155176742,N/A,0,
76561198159861510,BR,0,
76561198164552606,BR,0,
76561198167881203,N/A,0,
76561198168354365,BR,0,
76561198170331718,BR,0,
76561198176083190,BR,0,
76561198185126917,N/A,0,
76561198192702518,BR,0,
76561198217486847,BR,0,
76561198217918120,BR,0,
76561198239091512,N/A,0,
76561198254071329,BR,0,
76561198261221332,N/A,0,
76561198268318146,N/A,0,
76561198272733053,BR,0,
76561198284806237,N/A,0,
76561198290173498,BR,0,
76561198297697516,BR,0,
76561198309165977,N/A,0,
76561198310086038,N/A,0,
76561198311389003,N/A,0,
76561198314472636,BR,0,
76561198315409791,BR,0,
76561198319440695,BR,0,
76561198325873860,BR,0,
76561198346484829,N/A,0,
76561198347097625,N/A,0,
76561198353458592,N/A,0,
76561198381827680,N/A,0,
76561198395809665,N/A,0,
76561198406393492,N/A,0,
76561198796437243,US,0,
76561198799036226,BR,0,
76561198803673832,N/A,0,
76561198822337294,BR,0,
76561198837214328,N/A,0,
76561198858445744,N/A,0,
76561198872642012,BR,0,
76561198924947278,N/A,0,
76561198966427611,N/A,0,
76561198966968087,BR,0,
76561199000839726,BR,0,
76561199019309594,N/A,0,
76561199076654504,N/A,0,
76561199108926634,BR,0,
76561199113481707,N/A,0,
76561199180628442,N/A,0,
76561199785536856,BR,0,
76561197971003538,N/A,0,
76561197981605857,BR,0,
76561197983042628,N/A,0,
76561197989329207,N/A,0,
76561197990783515,N/A,0,
76561197990853030,N/A,0,
76561197992612344,N/A,0,
76561197993637892,BR,0,
76561198001928825,N/A,0,
76561198003722255,N/A,0,
76561198005447651,RU,0,
76561198005939121,N/A,0,
76561198012065229,BR,0,
76561198014117944,BR,0,
76561198019683604,BR,0,
76561198027066283,N/A,0,
76561198029277111,BR,0,
76561198030029401,N/A,0,
76561198031575697,N/A,0,
76561198031613450,N/A,0,
76561198034936437,BR,0,
76561198035753173,N/A,0,
76561198037154922,BR,0,
76561198039944133,AU,0,
76561198040952618,N/A,0,
76561198043641855,N/A,0,
76561198043727352,N/A,0,
76561198043933186,N/A,0,
76561198044547547,N/A,0,
76561198044690189,BR,0,
76561198046493483,N/A,0,
76561198047189654,N/A,0,
76561198047222691,BR,0,
76561198051298677,BR,0,
76561198051856657,BR,0,
76561198053155757,BR,0,
76561198053909677,N/A,0,
76561198054280138,N/A,0,
76561198054592475,N/A,0,
76561198058880016,N/A,0,
76561198059064325,N/A,0,
76561198059244409,BR,0,
76561198060999866,N/A,0,
76561198062594886,N/A,0,
76561198063655924,N/A,0,
76561198064519504,N/A,0,
76561198065114792,N/A,0,
76561198065367246,N/A,0,
76561198066794018,N/A,0,
76561198068210696,N/A,0,
76561198069251008,N/A,0,
76561198069453255,BR,0,
76561198069847120,BR,0,
76561198070053921,N/A,0,
76561198070786247,N/A,0,
76561198073304482,N/A,0,
76561198073339271,BR,0,
76561198073379122,N/A,0,
76561198074270767,N/A,0,
76561198074647902,BR,0,
76561198076177849,N/A,0,
76561198077480572,BR,0,
76561198077725602,N/A,0,
76561198080082981,BR,0,
76561198080546898,BR,0,
76561198080591555,N/A,0,
76561198081534100,N/A,0,
76561198082306568,BR,0,
76561198083909483,N/A,0,
76561198084988859,BR,0,
76561198085148764,N/A,0,
76561198085979504,N/A,0,
76561198086302867,N/A,0,
76561198086660505,BR,0,
76561198089370726,BR,0,
76561198089834758,BR,0,
76561198092086406,BR,0,
76561198093825239,N/A,0,
76561198094236135,GB,0,
76561198095687972,BR,0,
76561198096817618,BR,0,
76561198099128337,US,0,
76561198101356386,BR,0,
76561198101467870,BR,0,
76561198102117817,N/A,0,
76561198103518977,N/A,0,
76561198108874443,N/A,0,
76561198111265869,N/A,0,
76561198111668751,BR,0,
76561198114970755,BR,0,
76561198115653950,N/A,0,
76561198117264769,BR,0,
76561198117645419,N/A,0,
76561198117852913,BR,0,
76561198118435596,N/A,0,
76561198119095618,N/A,0,
76561198119696394,N/A,0,
76561198119733781,N/A,0,
76561198119810426,N/A,0,
76561198122432776,N/A,0,
76561198123065572,BR,0,
76561198123852496,N/A,0,
76561198124926713,N/A,0,
76561198130569421,BR,0,
76561198131476389,BR,0,
76561198132705657,N/A,0,
76561198133578771,BR,0,
76561198139205784,BR,0,
76561198140678110,N/A,0,
76561198141818634,N/A,0,
76561198142461577,N/A,0,
76561198142529982,BR,0,
76561198143470269,N/A,0,
76561198151734446,N/A,0,
76561198158179593,N/A,0,
76561198158255394,BR,0,
76561198158298978,N/A,0,
76561198164695155,N/A,0,
76561198167807584,N/A,0,
76561198169353909,BR,0,
76561198174960401,N/A,0,
76561198175896083,BR,0,
76561198187482502,BR,0,
76561198189246041,BR,0,
76561198191819798,BR,0,
76561198197048281,N/A,0,
76561198199926945,BR,0,
76561198205202680,US,0,
76561198210963536,N/A,0,
76561198219369239,BR,0,
76561198237917814,BR,0,
76561198238585270,N/A,0,
76561198248102002,BR,0,
76561198253231440,BR,0,
76561198255933000,US,0,
76561198257519037,N/A,0,
76561198260907069,ES,0,
76561198263584294,N/A,0,
76561198265043542,N/A,0,
76561198265290231,BR,0,
76561198290207121,N/A,0,
76561198292617664,N/A,0,
76561198301188186,N/A,0,
76561198302778537,N/A,0,
76561198315988537,N/A,0,
76561198354438188,BR,0,
76561198358316600,BR,0,
76561198365060061,N/A,0,
76561198380710853,BR,0,
76561198392704659,TR,0,
76561198399763743,JP,0,
76561198430320166,BR,0,
76561198804658203,N/A,0,
76561198806054772,BR,0,
76561198813763771,N/A,0,
76561198846762627,N/A,0,
76561198849729394,BR,0,
76561198863699820,N/A,0,
76561199061283552,N/A,0,
76561199065932460,N/A,0,
76561199070655256,CA,0,
76561199100282248,N/A,0,
76561199126861128,N/A,0,
76561199155206417,BR,0,
76561199193590534,BR,0,
76561199566246471,N/A,0,
76561199721909018,BR,0,
76561198043578245,N/A,0,
76561198054878086,BR,0,
76561198065616768,BR,0,
76561198065678305,N/A,0,
76561198078052007,N/A,0,
76561198095589136,N/A,0,
76561198096890627,N/A,0,
76561198099580164,N/A,0,
76561198102560529,N/A,0,
76561198111526909,N/A,0,
76561198113622768,BR,0,
76561198114224877,N/A,0,
76561198118021783,BR,0,
76561198118267259,BR,0,
76561198122255663,N/A,0,
76561198122648310,N/A,0,
76561198123670244,N/A,0,
76561198128017951,N/A,0,
76561198131612883,N/A,0,
76561198134118031,N/A,0,
76561198138146331,BR,0,
76561198139192809,N/A,0,
76561198143631791,BR,0,
76561198143795798,N/A,0,
76561198159218119,N/A,0,
76561198174450979,N/A,0,
76561198200291990,BR,0,
76561198218368421,N/A,0,
76561198223244924,N/A,0,
76561198253013037,N/A,0,
76561198253385277,US,0,
76561198260665218,BR,0,
76561198261948563,N/A,0,
76561198266909436,N/A,0,
76561198274229693,BR,0,
76561198275801222,N/A,0,
76561198276148710,N/A,0,
76561198276372665,N/A,0,
76561198287594909,N/A,0,
76561198295558018,BR,0,
76561198306280615,N/A,0,
76561198310372028,BR,0,
76561198323933560,N/A,0,
76561198324383146,BR,0,
76561198324846246,N/A,0,
76561198334862518,N/A,0,
76561198338253170,N/A,0,
76561198354437347,N/A,0,
76561198356026786,N/A,0,
76561198358084799,N/A,0,
76561198371133794,N/A,0,
76561198371868231,N/A,0,
76561198395618740,BR,0,
76561198396145424,N/A,0,
76561198404542764,GS,0,
76561198423548970,N/A,0,
76561198816370250,BR,0,
76561198818273072,N/A,0,
76561198821683670,BR,0,
76561198863897935,BR,0,
76561198893261751,BR,0,
76561198899519560,BR,0,
76561198930517777,IM,0,
76561198959554691,N/A,0,
76561199015052212,N/A,0,
76561199015381065,N/A,0,
76561199051803341,N/A,0,
76561199082579089,N/A,0,
76561199125158545,N/A,0,
76561199274184685,BR,0,
76561198051193453,BR,0,
76561198120636798,N/A,0,
76561198145095907,N/A,0,
76561198162878290,BR,0,
76561198180664247,N/A,0,
76561198196502875,BR,0,
76561198373324157,N/A,0,
76561198392851423,N/A,0,
76561198798861104,N/A,0,
76561199088200899,N/A,0,
76561199211109966,BR,0,
76561199543864186,N/A,0,
76561199599289159,N/A,0,
76561197971685082,N/A,0,
76561197994750201,BR,0,
76561198061689533,BR,0,
76561198067784331,BR,0,
76561198075908909,N/A,0,
76561198076062423,US,0,
76561198078100695,N/A,0,
76561198078964002,BR,0,
76561198079213896,N/A,0,
76561198083359224,N/A,0,
76561198087009567,N/A,0,
76561198088916505,BR,0,
76561198110641192,N/A,0,
76561198121263600,N/A,0,
76561198121724101,N/A,0,
76561198128740643,N/A,0,
76561198135519096,N/A,0,
76561198140576340,N/A,0,
76561198156057194,BR,0,
76561198156219808,BR,0,
76561198156741963,N/A,0,
76561198157903833,BR,0,
76561198163537103,N/A,0,
76561198166192917,BA,0,
76561198173408571,N/A,0,
76561198187625334,N/A,0,
76561198188413689,N/A,0,
76561198191802186,N/A,0,
76561198197166190,BR,0,
76561198202423842,N/A,0,
76561198220240679,BR,0,
76561198240920978,N/A,0,
76561198256954425,N/A,0,
76561198263581744,N/A,0,
76561198266119850,BR,0,
76561198268486563,N/A,0,
76561198271672886,BR,0,
76561198281097137,N/A,0,
76561198285574444,BR,0,
76561198288468065,BR,0,
76561198299027638,N/A,0,
76561198312134429,NI,0,
76561198314021463,N/A,0,
76561198319324952,BR,0,
76561198332200897,KW,0,
76561198337518451,BR,0,
76561198345766690,BR,0,
76561198346424846,N/A,0,
76561198355450327,N/A,0,
76561198376676704,N/A,0,
76561198377251931,BR,0,
76561198392090056,BR,0,
76561198407061435,N/A,0,
76561198427596662,N/A,0,
76561198445004137,N/A,0,
76561198795570215,N/A,0,
76561198798499496,BR,0,
76561198799773185,N/A,0,
76561198810251517,BR,0,
76561198820878726,BR,0,
76561198830597358,N/A,0,
76561198841540009,N/A,0,
76561198891041684,N/A,0,
76561198896453354,N/A,0,
76561198931617425,BR,0,
76561198976465846,N/A,0,
76561198995095920,BR,0,
76561199007997530,N/A,0,
76561199034691478,N/A,0,
76561199053757586,N/A,0,
76561199058291523,BR,0,
76561199063859132,N/A,0,
76561199077317944,N/A,0,
76561199095269088,BR,0,
76561199129502111,BR,0,
76561199196991639,N/A,0,
76561199267737523,N/A,0,
76561199503254920,N/A,0,
76561199649729148,N/A,0,
76561199685379782,BR,0,
76561197986214605,N/A,0,
76561198072482513,BR,0,
76561198107184129,RU,0,
76561198144780758,N/A,0,
76561198158485008,N/A,0,
76561198188698074,N/A,0,
76561198191719145,DE,0,
76561198203310964,N/A,0,
76561198208668669,N/A,0,
76561198234226896,N/A,0,
76561198269251537,US,0,
76561198317029111,BR,0,
76561198358788806,N/A,0,
76561198370078590,N/A,0,
76561198410681420,N/A,0,
76561198422962655,N/A,0,
76561198815944568,N/A,0,
76561198854196160,N/A,0,
76561198865668159,N/A,0,
76561198874424348,N/A,0,
76561198978487838,N/A,0,
76561198980114251,N/A,0,
76561199026299977,N/A,0,
76561199026428135,BR,0,
76561199031589253,N/A,0,
76561199043206515,N/A,0,
76561199075911843,N/A,0,
76561199082456825,N/A,0,
76561199157105300,N/A,0,
76561197965697340,N/A,0,
76561197995033188,BR,0,
76561198037489164,N/A,0,
76561198044612535,N/A,0,
76561198061374391,N/A,0,
76561198063834906,N/A,0,
76561198066166476,BR,0,
76561198074147117,N/A,0,
76561198076045663,IN,0,
76561198078298772,BR,0,
76561198078588312,BR,0,
76561198081316703,N/A,0,
76561198085037002,BR,0,
76561198086474398,BR,0,
76561198090847868,BR,0,
76561198094125984,N/A,0,
76561198099780236,N/A,0,
76561198106702247,N/A,0,
76561198115149927,N/A,0,
76561198115685493,BR,0,
76561198119147141,BR,0,
76561198120370904,N/A,0,
76561198120859062,N/A,0,
76561198121169151,N/A,0,
76561198135489439,N/A,0,
76561198141960502,N/A,0,
76561198144168402,BR,0,
76561198145136922,N/A,0,
76561198147285221,N/A,0,
76561198147884735,BR,0,
76561198147937031,N/A,0,
76561198160057944,N/A,0,
76561198162152927,N/A,0,
76561198165249771,BR,0,
76561198166149299,N/A,0,
76561198168189735,N/A,0,
76561198172238497,BR,0,
76561198184114199,N/A,0,
76561198196910190,BR,0,
76561198200060781,N/A,0,
76561198208922941,BR,0,
76561198210550449,N/A,0,
76561198210730457,N/A,0,
76561198222622140,N/A,0,
76561198228189892,N/A,0,
76561198237839824,BR,0,
76561198250192458,BR,0,
76561198257930169,N/A,0,
76561198260703498,N/A,0,
76561198265509516,N/A,0,
76561198282092222,N/A,0,
76561198286789437,N/A,0,
76561198287072196,N/A,0,
76561198293721425,BR,0,
76561198297904119,N/A,0,
76561198298390120,N/A,0,
76561198313380934,N/A,0,
76561198316335651,BR,0,
76561198319404203,N/A,0,
76561198319851742,N/A,0,
76561198320022655,N/A,0,
76561198321860402,BR,0,
76561198325004620,BR,0,
76561198331156526,N/A,0,
76561198335130543,BR,0,
76561198337523213,BR,0,
76561198340316501,N/A,0,
76561198342361227,N/A,0,
76561198342744782,N/A,0,
76561198343053038,N/A,0,
76561198346829490,N/A,0,
76561198374712550,N/A,0,
76561198377459156,BR,0,
76561198379851090,BR,0,
76561198398259131,N/A,0,
76561198399322648,N/A,0,
76561198409715103,N/A,0,
76561198409782976,BR,0,
76561198418534312,N/A,0,
76561198422015676,N/A,0,
76561198802101157,N/A,0,
76561198802111219,CG,0,
76561198812553973,CA,0,
76561198818470270,N/A,0,
76561198826967931,N/A,0,
76561198835831515,N/A,0,
76561198847331512,BR,0,
76561198858891277,N/A,0,
76561198862081089,N/A,0,
76561198869122333,BR,0,
76561198873868127,N/A,0,
76561198877542251,US,0,
76561198933522176,N/A,0,
76561199007095450,BR,0,
76561199011413205,N/A,0,
76561199013380880,SY,0,
76561199256702498,BR,0,
76561199330247195,N/A,0,
76561199553103213,N/A,0,
76561199605552967,N/A,0,
76561198200972867,BR,0,
76561197985813297,N/A,0,
76561198000043808,N/A,0,
76561198040985525,BR,0,
76561198042387416,BR,0,
76561198069598685,BR,0,
76561198071254673,BR,0,
76561198073317068,N/A,0,
76561198075736429,N/A,0,
76561198075879402,N/A,0,
76561198075960618,N/A,0,
76561198082677265,N/A,0,
76561198092193462,BR,0,
76561198107791003,BR,0,
76561198111251522,N/A,0,
76561198117661431,N/A,0,
76561198124597483,N/A,0,
76561198126234288,BR,0,
76561198127883237,N/A,0,
76561198127941329,N/A,0,
76561198131064937,BR,0,
76561198145792527,BR,0,
76561198172943465,N/A,0,
76561198177071109,N/A,0,
76561198180200403,BR,0,
76561198189866855,N/A,0,
76561198190693747,N/A,0,
76561198194387589,BR,0,
76561198209153401,BR,0,
76561198212411835,N/A,0,
76561198212931675,N/A,0,
76561198215116013,ES,0,
76561198253573068,US,0,
76561198253717342,N/A,0,
76561198263906785,BR,0,
76561198287090660,N/A,0,
76561198301472440,AO,0,
76561198304318744,N/A,0,
76561198368891111,N/A,0,
76561198380337009,BR,0,
76561198390752680,N/A,0,
76561198424430264,BR,0,
76561198811150210,BR,0,
76561198827519535,N/A,0,
76561198869518860,N/A,0,
76561198874974860,N/A,0,
76561198929442805,N/A,0,
76561198975778098,N/A,0,
76561199044713151,N/A,0,
76561199046635841,BR,0,
76561199066514669,N/A,0,
76561199098371522,N/A,0,
76561199244023169,N/A,0,
76561199385531113,N/A,0,
76561199388483099,N/A,0,
76561199405632979,BR,0,
76561199407502201,N/A,0,
76561199527064693,N/A,0,
76561199765759238,JP,0,
76561197988557856,N/A,0,
76561197993527958,N/A,0,
76561198000501770,N/A,0,
76561198017631201,N/A,0,
76561198021208159,N/A,0,
76561198037290461,N/A,0,
76561198057333607,N/A,0,
76561198063499452,IT,0,
76561198063797952,BR,0,
76561198071636262,N/A,0,
76561198074181648,N/A,0,
76561198076601436,N/A,0,
76561198078303623,BR,0,
76561198081187170,BR,0,
76561198082826705,N/A,0,
76561198082986545,BR,0,
76561198088688747,BR,0,
76561198089153664,BR,0,
76561198089621958,BR,0,
76561198090838888,BR,0,
76561198094129005,N/A,0,
76561198097288006,BR,0,
76561198098005578,BR,0,
76561198098146750,N/A,0,
76561198106165107,IT,0,
76561198109863619,N/A,0,
76561198111387445,BR,0,
76561198115930229,BR,0,
76561198117096233,BR,0,
76561198117108274,BR,0,
76561198119329252,N/A,0,
76561198126791475,BR,0,
76561198127564360,N/A,0,
76561198128747309,N/A,0,
76561198134083694,BR,0,
76561198138786613,N/A,0,
76561198144033630,N/A,0,
76561198148145882,N/A,0,
76561198148738525,N/A,0,
76561198151333153,BR,0,
76561198153677152,BR,0,
76561198156982402,N/A,0,
76561198158555306,BR,0,
76561198160541654,N/A,0,
76561198160988956,N/A,0,
76561198162091869,BR,0,
76561198166676406,N/A,0,
76561198171349369,N/A,0,
76561198200368993,N/A,0,
76561198207400088,BR,0,
76561198211968525,BR,0,
76561198213142187,N/A,0,
76561198240826176,SA,0,
76561198243268542,N/A,0,
76561198247557868,BR,0,
76561198249373062,BR,0,
76561198254592922,CA,0,
76561198257040746,N/A,0,
76561198259980204,N/A,0,
76561198261385049,N/A,0,
76561198263133475,N/A,0,
76561198265540292,BR,0,
76561198266027106,N/A,0,
76561198267838001,BR,0,
76561198272181959,N/A,0,
76561198274951059,N/A,0,
76561198280778696,N/A,0,
76561198287853168,BR,0,
76561198288966901,N/A,0,
76561198292109153,US,0,
76561198297781300,N/A,0,
76561198299404546,AR,0,
76561198305438213,BR,0,
76561198308000729,N/A,0,
76561198308017791,N/A,0,
76561198319619602,MX,0,
76561198327940855,N/A,0,
76561198332593353,US,0,
76561198334419850,N/A,0,
76561198338087930,N/A,0,
76561198343698073,N/A,0,
76561198347291414,N/A,0,
76561198347388379,BR,0,
76561198347437920,BR,0,
76561198352641068,N/A,0,
76561198356490407,N/A,0,
76561198357132551,N/A,0,
76561198358068968,BR,0,
76561198358887895,IT,0,
76561198361690906,N/A,0,
76561198368575611,BR,0,
76561198370217844,BR,0,
76561198373723077,FI,0,
76561198377363891,BR,0,
76561198381276202,BR,0,
76561198385707822,BR,0,
76561198387782304,N/A,0,
76561198390962729,N/A,0,
76561198392079576,BR,0,
76561198393275013,N/A,0,
76561198396507133,N/A,0,
76561198401773356,N/A,0,
76561198403150045,BR,0,
76561198405216985,BR,0,
76561198405600367,N/A,0,
76561198405786852,BR,0,
76561198407290422,BR,0,
76561198408038723,BR,0,
76561198409860198,N/A,0,
76561198417460781,BR,0,
76561198419715637,N/A,0,
76561198427327335,BR,0,
76561198427764984,BR,0,
76561198430103896,AR,0,
76561198431213508,BR,0,
76561198435867825,N/A,0,
76561198442474219,N/A,0,
76561198443341900,N/A,0,
76561198451893017,BR,0,
76561198728592536,N/A,0,
76561198731947184,N/A,0,
76561198802292655,AR,0,
76561198802358753,N/A,0,
76561198802465612,N/A,0,
76561198804538191,N/A,0,
76561198805476502,N/A,0,
76561198806994024,JP,0,
76561198809786150,N/A,0,
76561198810172805,BG,0,
76561198814887148,N/A,0,
76561198820798756,N/A,0,
76561198829287643,BR,0,
76561198834254098,BR,0,
76561198842247969,BR,0,
76561198842973780,N/A,0,
76561198843420501,N/A,0,
76561198846490955,N/A,0,
76561198848375445,N/A,0,
76561198849793402,N/A,0,
76561198850553935,N/A,0,
76561198852038243,BR,0,
76561198853581008,N/A,0,
76561198856140109,N/A,0,
76561198863434825,BR,0,
76561198870412557,N/A,0,
76561198870746553,BR,0,
76561198872320392,BR,0,
76561198877256862,N/A,0,
76561198878448124,N/A,0,
76561198895306828,N/A,0,
76561198929417775,N/A,0,
76561198931775385,N/A,0,
76561198931961582,BR,0,
76561198935256285,N/A,0,
76561198942940454,N/A,0,
76561198946508827,N/A,0,
76561198946613533,N/A,0,
76561198947230205,BR,0,
76561198951374121,BR,0,
76561198958026652,N/A,0,
76561198959157457,BR,0,
76561198970768569,N/A,0,
76561198971707477,N/A,0,
76561198976314407,BR,0,
76561198981267602,N/A,0,
76561199017755919,N/A,0,
76561199060494559,N/A,0,
76561199200008980,N/A,0,
76561199213056729,N/A,0,
76561199594461120,N/A,0,
76561199748764774,BR,0,
76561199837201218,N/A,0,
76561198045179873,N/A,0,
76561198059808255,BR,0,
76561198059897848,N/A,0,
76561198073732597,N/A,0,
76561198086553160,JP,0,
76561198087164664,BR,0,
76561198135397847,N/A,0,
76561198155031219,N/A,0,
76561198184708189,BR,0,
76561198238355212,BR,0,
76561198241927584,N/A,0,
76561198302373948,BR,0,
76561198322093091,BR,0,
76561198873575816,BR,0,
76561198884333046,N/A,0,
76561198964906320,N/A,0,
76561199059099565,N/A,0,
76561199066751327,N/A,0,
76561199123668421,N/A,0,
76561198067664334,N/A,0,
76561198205190899,N/A,0,
76561198298342319,N/A,0,
76561198355980393,BR,0,
76561198358837617,N/A,0,
76561198443733882,IN,0,
76561198449215552,N/A,0,
76561199131831181,N/A,0,
76561199174767158,N/A,0,
76561199520730198,N/A,0,
76561199800736441,N/A,0,
76561198078600266,N/A,0,
76561198304985800,N/A,0,
76561198974527174,N/A,0,
76561199002129432,BR,0,
76561199012961866,N/A,0,
76561199013533359,BR,0,
76561199034056293,BR,0,
76561199094784808,N/A,0,
76561199096838486,BR,0,
76561198319245559,N/A,0,
76561198802698405,N/A,0,
76561198840038780,BR,0,
76561198983007014,BR,0,
76561199236397303,N/A,0,
76561198109859866,N/A,0,
76561198362005946,N/A,0,
76561198809219894,N/A,0,
76561199057654706,N/A,0,
76561199089576344,BR,0,
76561199106859131,BR,0,
76561199127497043,N/A,0,
76561199199258756,N/A,0,
76561199202961416,N/A,0,
76561199229182503,N/A,0,
76561198304578266,N/A,0,
76561198451974665,BR,0,
76561198832158023,N/A,0,
76561198966963420,N/A,0,
76561199563370361,N/A,0,
76561199844201484,BR,0,
76561197960559061,BR,0,
76561197978355868,N/A,0,
76561197984619024,BR,0,
76561197989535905,BR,0,
76561197991677163,N/A,0,
76561197999413521,N/A,0,
76561198002597427,N/A,0,
76561198005707613,N/A,0,
76561198011440609,N/A,0,
76561198012411540,N/A,0,
76561198016047977,N/A,0,
76561198019481948,N/A,0,
76561198023895093,N/A,0,
76561198030531852,N/A,0,
76561198043310135,BR,0,
76561198043601707,BR,0,
76561198044804180,N/A,0,
76561198047618321,N/A,0,
76561198048041399,BR,0,
76561198050433310,N/A,0,
76561198051345725,BR,0,
76561198057941261,N/A,0,
76561198058812077,N/A,0,
76561198060412405,BR,0,
76561198061748339,BR,0,
76561198062894386,N/A,0,
76561198063608635,N/A,0,
76561198064058873,N/A,0,
76561198064463104,BR,0,
76561198065633330,N/A,0,
76561198065889009,N/A,0,
76561198066714955,BR,0,
76561198069272342,BR,0,
76561198073951852,N/A,0,
76561198075280660,BR,0,
76561198075853580,HK,0,
76561198077544719,BR,0,
76561198079665243,N/A,0,
76561198082429927,BR,0,
76561198083683373,N/A,0,
76561198084261263,N/A,0,
76561198085509171,N/A,0,
76561198085997799,N/A,0,
76561198086269896,N/A,0,
76561198086583276,N/A,0,
76561198091373667,N/A,0,
76561198091421263,N/A,0,
76561198091529311,N/A,0,
76561198096008132,BR,0,
76561198098588674,BR,0,
76561198103038158,BR,0,
76561198104682543,N/A,0,
76561198115165222,N/A,0,
76561198117491575,N/A,0,
76561198117646267,N/A,0,
76561198118902030,N/A,0,
76561198130822967,N/A,0,
76561198131363485,BR,0,
76561198159589052,N/A,0,
76561198168511122,BR,0,
76561198176580954,BR,0,
76561198178161611,N/A,0,
76561198189368358,N/A,0,
76561198198313513,N/A,0,
76561198205282024,N/A,0,
76561198219878319,N/A,0,
76561198238855958,N/A,0,
76561198263290843,N/A,0,
76561198271052627,N/A,0,
76561198285484136,BR,0,
76561198299605569,N/A,0,
76561198300111220,N/A,0,
76561198305014538,N/A,0,
76561198306298114,N/A,0,
76561198307597648,N/A,0,
76561198311080018,BR,0,
76561198314349536,N/A,0,
76561198320575687,N/A,0,
76561198325456666,N/A,0,
76561198336974996,N/A,0,
76561198338220569,N/A,0,
76561198360474694,N/A,0,
76561198377108468,N/A,0,
76561198412689752,N/A,0,
76561198863261144,N/A,0,
76561198876225429,BR,0,
76561198876635651,N/A,0,
76561198894465832,N/A,0,
76561198951530521,N/A,0,
76561198977165185,BR,0,
76561198991574211,N/A,0,
76561199032829434,N/A,0,
76561199073993921,N/A,0,
76561199122033467,N/A,0,
76561199276566451,BR,0,
76561199795458450,BR,0,
76561198142697548,BR,0,
76561198263399284,BR,0,
76561198440128468,BR,0,
76561198054952294,N/A,0,
76561197974273311,N/A,0,
76561198002234416,N/A,0,
76561198011692296,BR,0,
76561198019000885,N/A,0,
76561198036598703,N/A,0,
76561198057331869,BR,0,
76561198059205712,BR,0,
76561198067250769,BR,0,
76561198077028672,N/A,0,
76561198077734665,N/A,0,
76561198079168027,N/A,0,
76561198081346450,BR,0,
76561198085341649,N/A,0,
76561198085950603,N/A,0,
76561198089658723,BR,0,
76561198090019993,BR,0,
76561198116947795,N/A,0,
76561198118472698,N/A,0,
76561198122214527,N/A,0,
76561198135286682,BR,0,
76561198138934268,BR,0,
76561198139705908,N/A,0,
76561198155088691,N/A,0,
76561198157251402,BR,0,
76561198206572861,BR,0,
76561198250510048,BR,0,
76561198264086484,N/A,0,
76561198273219733,BR,0,
76561198286457453,BR,0,
76561198298877301,N/A,0,
76561198301014298,N/A,0,
76561198318320202,N/A,0,
76561198319220395,BR,0,
76561198325727555,N/A,0,
76561198329827045,BR,0,
76561198334609204,BR,0,
76561198342675070,N/A,0,
76561198352063129,N/A,0,
76561198403851752,N/A,0,
76561198406166047,BR,0,
76561198435543822,BR,0,
76561198441330879,N/A,0,
76561198448363955,N/A,0,
76561198785246687,N/A,0,
76561198786009396,N/A,0,
76561198798608118,N/A,0,
76561198799337847,N/A,0,
76561198813188023,N/A,0,
